STREET_NUM,STREET_NAME,STREET_DIRECTION,POSTAL,WARD_NUMBER,WARD_NAME
3120,DUFFERIN, ,M6A,08,Eglinton-Lawrence
3120,DUFFERIN, ,M6A,08,Eglinton-Lawrence
940,LAWRENCE,W,M6A,08,Eglinton-Lawrence
930,LAWRENCE,W,M6A,08,Eglinton-Lawrence
80,SCOTTFIELD, ,M1S,23,Scarborough North
36,MAITLAND, ,M4Y,13,Toronto Centre
42,MAITLAND, ,M4Y,13,Toronto Centre
743,PAPE, ,M4K,14,Toronto-Danforth
285,DANFORTH, ,M4K,14,Toronto-Danforth
285-297,DANFORTH, ,M4K,14,Toronto-Danforth
141,ROEHAMPTON, ,M4P,12,Toronto-St. Paul's
71,MUTUAL, ,M5B,13,Toronto Centre
221,FINCH,W,M2R,18,Willowdale
223,FINCH,W,M2R,18,Willowdale
225,FINCH,W,M2R,18,Willowdale
227,FINCH,W,M2R,18,Willowdale
229,FINCH,W,M2R,18,Willowdale
231,FINCH,W,M2R,18,Willowdale
235,FINCH,W,M2R,18,Willowdale
43,FINCHURST, ,M2R,18,Willowdale
5,TANGREEN, ,M2M,18,Willowdale
141,ROEHAMPTON, ,M4P,12,Toronto-St. Paul's
141,ROEHAMPTON, ,M4P,12,Toronto-St. Paul's
846,MILNER, ,M1B,25,Scarborough-Rouge Park
214,SHERBOURNE, ,M5A,13,Toronto Centre
2200-2206,EGLINTON,E,M1L,21,Scarborough Centre
126,BELLAMY,N,M1J,21,Scarborough Centre
3449,ST CLAIR,E,M1L,20,Scarborough Southwest
225,BIRMINGHAM, ,M8V,03,Etobicoke-Lakeshore
55,COOPER, ,   ,10,Spadina-Fort York
2422,ISLINGTON, ,M9W,01,Etobicoke North
2,GLAZEBROOK, ,M4P,15,Don Valley West
101,MASON, ,M5M,08,Eglinton-Lawrence
750,VAUGHAN, ,M6E,12,Toronto-St. Paul's
5359,DUNDAS,W,M9B,03,Etobicoke-Lakeshore
250,FRONT,E,M5A,13,Toronto Centre
450,KIPLING, ,M8Z,03,Etobicoke-Lakeshore
3080,DUFFERIN, ,M6A,08,Eglinton-Lawrence
100,QUEENS QUAY,E,   ,10,Spadina-Fort York
28,FREELAND, ,   ,10,Spadina-Fort York
38,FREELAND, ,   ,10,Spadina-Fort York
11,YONGE, ,   ,10,Spadina-Fort York
52,LAING, ,M4L,14,Toronto-Danforth
15,RICHMOND,E,M5C,13,Toronto Centre
15,RICHMOND,E,M5C,13,Toronto Centre
1-65,CATHER, ,M6A,08,Eglinton-Lawrence
25,POYNTZ, ,M2N,18,Willowdale
27,POYNTZ, ,M2N,18,Willowdale
155,ST DENNIS, ,M3C,16,Don Valley East
871,COLLEGE, ,M6H,09,Davenport
250,DAVENPORT, ,M5R,11,University-Rosedale
181,BEDFORD, ,   ,11,University-Rosedale
658,DANFORTH, ,M4J,14,Toronto-Danforth
119,CHURCH, ,M5C,13,Toronto Centre
775,VAUGHAN, ,M6E,12,Toronto-St. Paul's
538,ST CLAIR,W,M6C,12,Toronto-St. Paul's
538,ST CLAIR,W,M6C,12,Toronto-St. Paul's
62,DIXFIELD, ,   ,02,Etobicoke Centre
170,EVANS, ,M8Z,03,Etobicoke-Lakeshore
927,DIXON, ,M9W,01,Etobicoke North
454,EGLINTON,W,M5N,08,Eglinton-Lawrence
456,EGLINTON,W,M5N,08,Eglinton-Lawrence
458,EGLINTON,W,M5N,08,Eglinton-Lawrence
462,EGLINTON,W,M5N,08,Eglinton-Lawrence
466,EGLINTON,W,M5N,08,Eglinton-Lawrence
460,EGLINTON,W,M5N,08,Eglinton-Lawrence
35,HIGH PARK, ,M6P,04,Parkdale-High Park
85,VICKERS, ,M9B,03,Etobicoke-Lakeshore
1920,EGLINTON,E,M1L,21,Scarborough Centre
102,PETER, ,M5V,10,Spadina-Fort York
51,LAWRENCE,E,M4N,15,Don Valley West
53,LAWRENCE,E,   ,15,Don Valley West
55,LAWRENCE,E,   ,15,Don Valley West
57,LAWRENCE,E,   ,15,Don Valley West
59,LAWRENCE,E,   ,15,Don Valley West
51,LAWRENCE,E,M4N,15,Don Valley West
415,MOUNT PLEASANT, ,M4S,15,Don Valley West
33,CENTRE, ,M2M,18,Willowdale
12,DUCKWORTH, ,M6M,05,York South-Weston
831,GLENCAIRN, ,M6B,08,Eglinton-Lawrence
3093,DANFORTH, ,M1L,20,Scarborough Southwest
20,BROW, ,   ,03,Etobicoke-Lakeshore
234,KING,E,M5A,13,Toronto Centre
317,DUNDAS,W,M5T,10,Spadina-Fort York
150,SHERBOURNE, ,M5A,13,Toronto Centre
457,RICHMOND,W,M5V,10,Spadina-Fort York
184,CHATHAM, ,M4J,14,Toronto-Danforth
30,GIBBS, ,   ,02,Etobicoke Centre
25,AUGUSTA, ,M5T,10,Spadina-Fort York
1366,YONGE, ,M4T,12,Toronto-St. Paul's
1366,YONGE, ,M4T,12,Toronto-St. Paul's
137,BOND, ,M5B,13,Toronto Centre
740-748,SHEPPARD,W,M3H,06,York Centre
2280,DUNDAS,W,M6R,04,Parkdale-High Park
280,VIEWMOUNT, ,M6B,08,Eglinton-Lawrence
46,SPADINA, ,M5V,10,Spadina-Fort York
20,METROPOLITAN, ,M1R,21,Scarborough Centre
7,JOPLING,S,M9B,03,Etobicoke-Lakeshore
9,JOPLING,S,M9B,03,Etobicoke-Lakeshore
315,ROYAL YORK, ,   ,03,Etobicoke-Lakeshore
27,NEWCASTLE, ,M8Y,03,Etobicoke-Lakeshore
5140,DUNDAS,W,M9A,03,Etobicoke-Lakeshore
150,THE DONWAY,W,M3C,16,Don Valley East
2781,YONGE, ,M4N,15,Don Valley West
2491,LAKE SHORE,W,M8V,03,Etobicoke-Lakeshore
2491,LAKE SHORE,W,M8V,03,Etobicoke-Lakeshore
1001,ELLESMERE, ,M1P,21,Scarborough Centre
49,YONGE, ,M5E,13,Toronto Centre
141,ROEHAMPTON, ,M4P,12,Toronto-St. Paul's
31,TAPSCOTT, ,M1B,23,Scarborough North
179,KING,E,M5A,13,Toronto Centre
181,KING,E,M5A,13,Toronto Centre
183,KING,E,M5A,13,Toronto Centre
1430,BIRCHMOUNT, ,M1P,21,Scarborough Centre
29,NEWCASTLE, ,M8Y,03,Etobicoke-Lakeshore
33,NEWCASTLE, ,M8Y,03,Etobicoke-Lakeshore
33 B,NEWCASTLE, ,M8Y,03,Etobicoke-Lakeshore
401,YONGE, ,M5B,13,Toronto Centre
401,YONGE, ,M5B,13,Toronto Centre
797,SHEPPARD,W,M3H,06,York Centre
21,JOHN, ,M9N,05,York South-Weston
61,HANNA, ,M6K,10,Spadina-Fort York
425,BLOOR,W,M5S,11,University-Rosedale
210,MARKLAND, ,M9C,02,Etobicoke Centre
210,MARKLAND, ,M9C,02,Etobicoke Centre
1083,LESLIE, ,   ,16,Don Valley East
1077,LESLIE, ,   ,16,Don Valley East
1083,LESLIE, ,   ,16,Don Valley East
1077,LESLIE, ,   ,16,Don Valley East
323,SYMINGTON, ,M6P,09,Davenport
18,ELM, ,M5G,11,University-Rosedale
3001,SHEPPARD,E,M1T,22,Scarborough-Agincourt
106,EARL, ,M4Y,13,Toronto Centre
108,EARL, ,M4Y,13,Toronto Centre
723,QUEEN,W,M6J,10,Spadina-Fort York
5144,DUNDAS,W,M9A,03,Etobicoke-Lakeshore
5146,DUNDAS,W,M9A,03,Etobicoke-Lakeshore
295,JARVIS, ,M5B,13,Toronto Centre
295,JARVIS, ,M5B,13,Toronto Centre
286,MAIN, ,M4C,19,Beaches-East York
7,ST DENNIS, ,M3C,16,Don Valley East
10,BEAMISH, ,M9B,03,Etobicoke-Lakeshore
25,CEDARCROFT, ,M2R,06,York Centre
2639,DUNDAS,W,M6P,04,Parkdale-High Park
110,EARL, ,M4Y,13,Toronto Centre
112,EARL, ,M4Y,13,Toronto Centre
114,EARL, ,M4Y,13,Toronto Centre
116,EARL, ,M4Y,13,Toronto Centre
118,EARL, ,M4Y,13,Toronto Centre
120,EARL, ,M4Y,13,Toronto Centre
102,EARL, ,M4Y,13,Toronto Centre
104,EARL, ,M4Y,13,Toronto Centre
58,FIELDWAY, ,M8Z,03,Etobicoke-Lakeshore
60,FIELDWAY, ,M8Z,03,Etobicoke-Lakeshore
2075,BAYVIEW, ,M4N,15,Don Valley West
2717-2745,WESTON, ,M9M,07,Humber River-Black Creek
2575,PHARMACY, ,M1W,22,Scarborough-Agincourt
2575,PHARMACY, ,M1W,22,Scarborough-Agincourt
41,HIGH PARK, ,M6P,04,Parkdale-High Park
95,HIGH PARK, ,M6P,04,Parkdale-High Park
66,PACIFIC, ,M6P,04,Parkdale-High Park
102,PACIFIC, ,M6P,04,Parkdale-High Park
8,DAWES, ,M4C,19,Beaches-East York
5,TANGREEN, ,M2M,18,Willowdale
5,TANGREEN, ,M2M,18,Willowdale
1240,WESTON, ,M6M,05,York South-Weston
158,STERLING, ,M6R,09,Davenport
106,EARL, ,M4Y,13,Toronto Centre
108,EARL, ,M4Y,13,Toronto Centre
110,EARL, ,M4Y,13,Toronto Centre
112,EARL, ,M4Y,13,Toronto Centre
114,EARL, ,M4Y,13,Toronto Centre
116,EARL, ,M4Y,13,Toronto Centre
118,EARL, ,M4Y,13,Toronto Centre
120,EARL, ,M4Y,13,Toronto Centre
35,WALSH, ,M9M,07,Humber River-Black Creek
37,WALSH, ,M9M,07,Humber River-Black Creek
47,WALSH, ,M9M,07,Humber River-Black Creek
49,WALSH, ,M9M,07,Humber River-Black Creek
51,WALSH, ,M9M,07,Humber River-Black Creek
2717-2745,WESTON, ,M9M,07,Humber River-Black Creek
35,WALSH, ,M9M,07,Humber River-Black Creek
37,WALSH, ,M9M,07,Humber River-Black Creek
39,WALSH, ,M9M,07,Humber River-Black Creek
41,WALSH, ,M9M,07,Humber River-Black Creek
43,WALSH, ,M9M,07,Humber River-Black Creek
45,WALSH, ,M9M,07,Humber River-Black Creek
636,DANFORTH, ,M1K,20,Scarborough Southwest
2322,EGLINTON,W,M6M,05,York South-Weston
1408,VICTORIA PARK, ,M4A,19,Beaches-East York
1410,VICTORIA PARK, ,M4A,19,Beaches-East York
1410,VICTORIA PARK, ,M4A,19,Beaches-East York
398,CHURCH, ,M5B,13,Toronto Centre
398,CHURCH, ,M5B,13,Toronto Centre
690,SHEPPARD,E,M2K,17,Don Valley North
692,SHEPPARD,E,M2K,17,Don Valley North
696,SHEPPARD,E,M2K,17,Don Valley North
698,SHEPPARD,E,M2K,17,Don Valley North
700,SHEPPARD,E,M2K,17,Don Valley North
702,SHEPPARD,E,M2K,17,Don Valley North
704,SHEPPARD,E,M2K,17,Don Valley North
706,SHEPPARD,E,M2K,17,Don Valley North
708,SHEPPARD,E,M2K,17,Don Valley North
710,SHEPPARD,E,M2K,17,Don Valley North
1075,LESLIE, ,   ,16,Don Valley East
1075,LESLIE, ,   ,16,Don Valley East
2941,EGLINTON,E,M1J,20,Scarborough Southwest
47,WALSH, ,M9M,07,Humber River-Black Creek
49,WALSH, ,M9M,07,Humber River-Black Creek
51,WALSH, ,M9M,07,Humber River-Black Creek
39,WALSH, ,M9M,07,Humber River-Black Creek
41,WALSH, ,M9M,07,Humber River-Black Creek
43,WALSH, ,M9M,07,Humber River-Black Creek
45,WALSH, ,M9M,07,Humber River-Black Creek
104-110,BARTLEY, ,M4A,16,Don Valley East
6355,YONGE, ,M2M,18,Willowdale
4127-4129,DUNDAS,W,M8X,03,Etobicoke-Lakeshore
50,LAING, ,M4L,14,Toronto-Danforth
712,SHEPPARD,E,M2K,17,Don Valley North
714,SHEPPARD,E,M2K,17,Don Valley North
716,SHEPPARD,E,M2K,17,Don Valley North
241,DUNDAS,E,M5A,13,Toronto Centre
247,DUNDAS,E,M5A,13,Toronto Centre
255,DUNDAS,E,M5A,13,Toronto Centre
92,ISABELLA, ,M4Y,13,Toronto Centre
94,ISABELLA, ,M4Y,13,Toronto Centre
71,YONGE, ,M5E,13,Toronto Centre
2-56,CATHER, ,M6A,08,Eglinton-Lawrence
57,BROCK, ,M6K,04,Parkdale-High Park
4620,EGLINTON,W,   ,02,Etobicoke Centre
2-56,CATHER, ,M6A,08,Eglinton-Lawrence
530,THE EAST MALL, ,M9B,02,Etobicoke Centre
1648,VICTORIA PARK, ,M1R,16,Don Valley East
1812,WESTON, ,M9N,05,York South-Weston
1,KING,E,M5E,13,Toronto Centre
3,KING,E,   ,13,Toronto Centre
5306,YONGE, ,M2N,18,Willowdale
340,DUFFERIN, ,M6K,04,Parkdale-High Park
340,DUFFERIN, ,M6K,04,Parkdale-High Park
126,UNION, ,M6N,09,Davenport
505,UNIVERSITY, ,M5G,11,University-Rosedale
505,UNIVERSITY, ,M5G,11,University-Rosedale
6979-6991,YONGE, ,M2M,18,Willowdale
6979-6991,YONGE, ,M2M,18,Willowdale
3880,MCNICOLL, ,   ,23,Scarborough North
5,HUNTLEY, ,M4Y,13,Toronto Centre
409,FRONT,E,M5A,13,Toronto Centre
2382,DUNDAS,W,M6P,04,Parkdale-High Park
3825,BLOOR,W,M9B,03,Etobicoke-Lakeshore
1455,O'CONNOR, ,M4B,19,Beaches-East York
259 A,DOVERCOURT, ,M6J,10,Spadina-Fort York
259 D,DOVERCOURT, ,M6J,10,Spadina-Fort York
746,MARLEE, ,M6B,08,Eglinton-Lawrence
748,MARLEE, ,M6B,08,Eglinton-Lawrence
17,GLENAVY, ,M4P,15,Don Valley West
9,TORBARRIE, ,M3L,07,Humber River-Black Creek
91,RYLANDER, ,M1B,25,Scarborough-Rouge Park
1095,DANFORTH, ,   ,14,Toronto-Danforth
230,CARLINGVIEW, ,   ,01,Etobicoke North
24,MASSIE, ,M1S,23,Scarborough North
7,PINE, ,M4E,19,Beaches-East York
34,NORANDA, ,M6M,05,York South-Weston
17,GLENAVY, ,M4P,15,Don Valley West
1828,WESTON, ,M9N,05,York South-Weston
1832,WESTON, ,M9N,05,York South-Weston
1834,WESTON, ,M9N,05,York South-Weston
1836,WESTON, ,M9N,05,York South-Weston
1844,WESTON, ,M9N,05,York South-Weston
461,SHEPPARD,E,M2N,18,Willowdale
1,DEAUVILLE, ,M3C,16,Don Valley East
4686,DUNDAS,W,M9A,02,Etobicoke Centre
53,YONGE, ,M5E,13,Toronto Centre
3291,BIRCHMOUNT, ,M1W,22,Scarborough-Agincourt
445,KING,E,M5A,13,Toronto Centre
24,CREEKBANK, ,   ,05,York South-Weston
97,BERKELEY, ,M5A,13,Toronto Centre
1001,SHEPPARD,E,M2K,17,Don Valley North
397,HUMBERLINE, ,M9W,01,Etobicoke North
135,ISABELLA, ,M4Y,13,Toronto Centre
110,EGLINTON,E,M4P,12,Toronto-St. Paul's
22,CREEKBANK, ,   ,05,York South-Weston
20,CREEKBANK, ,   ,05,York South-Weston
18,CREEKBANK, ,   ,05,York South-Weston
16,CREEKBANK, ,   ,05,York South-Weston
14,CREEKBANK, ,   ,05,York South-Weston
958,MILNER, ,M1B,25,Scarborough-Rouge Park
1100,SHEPPARD,W,M3K,06,York Centre
20,DE BOERS, ,   ,06,York Centre
15,CANMOTOR, ,M8Z,03,Etobicoke-Lakeshore
25,BOROUGH, ,   ,21,Scarborough Centre
53,SIMCOE, ,M5J,10,Spadina-Fort York
55,SIMCOE, ,M5J,10,Spadina-Fort York
1414,EGLINTON,W,M6C,08,Eglinton-Lawrence
158,STERLING, ,M6R,09,Davenport
1122,QUEENS PLATE, ,M9W,01,Etobicoke North
154,BATHURST, ,M5V,10,Spadina-Fort York
156,BATHURST, ,M5V,10,Spadina-Fort York
158,BATHURST, ,M5V,10,Spadina-Fort York
160,BATHURST, ,M5V,10,Spadina-Fort York
162,BATHURST, ,M5V,10,Spadina-Fort York
164,BATHURST, ,M5V,10,Spadina-Fort York
621,RICHMOND,W,M6J,10,Spadina-Fort York
19,GLENAVY, ,M4P,15,Don Valley West
21,GLENAVY, ,M4P,15,Don Valley West
25,GLENAVY, ,M4P,15,Don Valley West
567,LAWRENCE,W,M6A,08,Eglinton-Lawrence
575,LAWRENCE,W,M6A,08,Eglinton-Lawrence
577,LAWRENCE,W,M6A,08,Eglinton-Lawrence
70,FAIRHOLME, ,M6B,08,Eglinton-Lawrence
72,FAIRHOLME, ,M6B,08,Eglinton-Lawrence
74,FAIRHOLME, ,M6B,08,Eglinton-Lawrence
206,PARKHURST, ,M4G,15,Don Valley West
202,PARKHURST, ,M4G,15,Don Valley West
99,VANDERHOOF, ,M4G,15,Don Valley West
300,WILDCAT, ,M3J,06,York Centre
22-42,EDDYSTONE, ,M3N,07,Humber River-Black Creek
316,DUPONT, ,M5R,11,University-Rosedale
318,DUPONT, ,M5R,11,University-Rosedale
320,DUPONT, ,M5R,11,University-Rosedale
12,CREEKBANK, ,   ,05,York South-Weston
10,CREEKBANK, ,   ,05,York South-Weston
699,SHEPPARD,E,M2K,17,Don Valley North
89,NIAGARA, ,M5V,10,Spadina-Fort York
2,ATLANTIC, ,M6K,10,Spadina-Fort York
440,FRONT,W,M5V,10,Spadina-Fort York
6,BICKNELL, ,M6M,05,York South-Weston
155,ELM RIDGE, ,M6B,08,Eglinton-Lawrence
5100,YONGE, ,M2N,18,Willowdale
25,FATHER REDMOND, ,   ,03,Etobicoke-Lakeshore
13,FATHER REDMOND, ,   ,03,Etobicoke-Lakeshore
14,VAUDEVILLE, ,   ,03,Etobicoke-Lakeshore
63,VAUDEVILLE, ,   ,03,Etobicoke-Lakeshore
15,FATHER REDMOND, ,   ,03,Etobicoke-Lakeshore
36,VAUDEVILLE, ,   ,03,Etobicoke-Lakeshore
65,VAUDEVILLE, ,   ,03,Etobicoke-Lakeshore
28,HOUNSLOW, ,M2N,18,Willowdale
2010-2012,BATHURST, ,M5P,12,Toronto-St. Paul's
22,FRONT,W,M5J,13,Toronto Centre
1100,SHEPPARD,W,M3K,06,York Centre
20,DE BOERS, ,   ,06,York Centre
225,BRUNSWICK, ,M5S,11,University-Rosedale
0,SKEENS, ,   ,03,Etobicoke-Lakeshore
0,SKEENS, ,   ,03,Etobicoke-Lakeshore
0,SKEENS, ,   ,03,Etobicoke-Lakeshore
0,SKEENS, ,   ,03,Etobicoke-Lakeshore
0,SKEENS, ,   ,03,Etobicoke-Lakeshore
0,SKEENS, ,   ,03,Etobicoke-Lakeshore
0,SKEENS, ,   ,03,Etobicoke-Lakeshore
26,LAING, ,M4L,14,Toronto-Danforth
3406-3434,WESTON, ,M9M,07,Humber River-Black Creek
23,GLENAVY, ,M4P,15,Don Valley West
27,GLENAVY, ,M4P,15,Don Valley West
29,GLENAVY, ,M4P,15,Don Valley West
19,GLENAVY, ,M4P,15,Don Valley West
21,GLENAVY, ,M4P,15,Don Valley West
23,GLENAVY, ,M4P,15,Don Valley West
25,GLENAVY, ,M4P,15,Don Valley West
27,GLENAVY, ,M4P,15,Don Valley West
29,GLENAVY, ,M4P,15,Don Valley West
1150,QUEEN,W,M6J,09,Davenport
41,SPADINA, ,M5R,11,University-Rosedale
405,MOUNT PLEASANT, ,M4S,15,Don Valley West
323,BALLIOL, ,M4S,15,Don Valley West
323 R,BALLIOL, ,M4S,15,Don Valley West
325,BALLIOL, ,M4S,15,Don Valley West
327,BALLIOL, ,M4S,15,Don Valley West
329,BALLIOL, ,M4S,15,Don Valley West
42,THE BRIDLE, ,M2L,15,Don Valley West
4,ASTORIA, ,M6N,05,York South-Weston
1 A,ELHURST, ,   ,05,York South-Weston
1 B,ELHURST, ,   ,05,York South-Weston
1 D,ELHURST, ,   ,05,York South-Weston
1 C,ELHURST, ,   ,05,York South-Weston
28,COLONEL SAMUEL SMITH PARK, ,M8V,03,Etobicoke-Lakeshore
22,SIFTON, ,M2K,17,Don Valley North
20,FOUNDRY, ,   ,09,Davenport
43,DREWRY, ,M2M,18,Willowdale
6,YORK VALLEY, ,M2P,15,Don Valley West
83,QUEEN,E,M5C,13,Toronto Centre
2111,YONGE, ,M4S,12,Toronto-St. Paul's
55,HIGH PARK, ,M6P,04,Parkdale-High Park
89-109,NIAGARA, ,M5V,10,Spadina-Fort York
1-87,BREDONHILL, ,M6A,08,Eglinton-Lawrence
1802,BAYVIEW, ,M4G,15,Don Valley West
22,PAULINE, ,M6H,09,Davenport
270,THE KINGSWAY, ,M9A,02,Etobicoke Centre
361 A,OLD FINCH, ,M1B,25,Scarborough-Rouge Park
19,HENNING, ,M4R,08,Eglinton-Lawrence
17,HENNING, ,M4R,08,Eglinton-Lawrence
3,THELMA, ,M4V,12,Toronto-St. Paul's
5,THELMA, ,M4V,12,Toronto-St. Paul's
7,THELMA, ,M4V,12,Toronto-St. Paul's
320,FRONT,W,M5V,10,Spadina-Fort York
2157-2183,LAWRENCE,E,M1P,21,Scarborough Centre
61,ORCHARD PARK, ,M1E,25,Scarborough-Rouge Park
2775,JANE, ,M3N,07,Humber River-Black Creek
2,AUDLEY, ,M8Y,03,Etobicoke-Lakeshore
3418,LAKE SHORE,W,M8W,03,Etobicoke-Lakeshore
16,AUGUST, ,M1L,20,Scarborough Southwest
2,EARL, ,M4Y,13,Toronto Centre
4,EARL, ,M4Y,13,Toronto Centre
68,MERTON, ,M4S,12,Toronto-St. Paul's
2040,QUEEN,E,M4L,19,Beaches-East York
35,BELLEVUE, ,M5T,11,University-Rosedale
537,MARLEE, ,M6B,08,Eglinton-Lawrence
539,MARLEE, ,M6B,08,Eglinton-Lawrence
1980,EGLINTON,E,M1L,21,Scarborough Centre
26,HOUNSLOW, ,M2N,18,Willowdale
36,HOUNSLOW, ,M2N,18,Willowdale
38,HOUNSLOW, ,M2N,18,Willowdale
963,PHARMACY, ,M1R,21,Scarborough Centre
967,PHARMACY, ,M1R,21,Scarborough Centre
235,BELFIELD, ,M9W,01,Etobicoke North
39,ENFIELD, ,M8W,03,Etobicoke-Lakeshore
125,NANTUCKET, ,M1P,21,Scarborough Centre
2,OSSINGTON, ,M6J,10,Spadina-Fort York
1770,ALBION, ,M9V,01,Etobicoke North
10,VAUDEVILLE, ,   ,03,Etobicoke-Lakeshore
67,VAUDEVILLE, ,   ,03,Etobicoke-Lakeshore
6,VAUDEVILLE, ,   ,03,Etobicoke-Lakeshore
1,FATHER REDMOND, ,   ,03,Etobicoke-Lakeshore
18,VAUDEVILLE, ,   ,03,Etobicoke-Lakeshore
33,FATHER REDMOND, ,   ,03,Etobicoke-Lakeshore
9,FATHER REDMOND, ,   ,03,Etobicoke-Lakeshore
20,VAUDEVILLE, ,   ,03,Etobicoke-Lakeshore
35,FATHER REDMOND, ,   ,03,Etobicoke-Lakeshore
11,FATHER REDMOND, ,   ,03,Etobicoke-Lakeshore
22,VAUDEVILLE, ,   ,03,Etobicoke-Lakeshore
5,FATHER REDMOND, ,   ,03,Etobicoke-Lakeshore
24,VAUDEVILLE, ,   ,03,Etobicoke-Lakeshore
7,FATHER REDMOND, ,   ,03,Etobicoke-Lakeshore
26,VAUDEVILLE, ,   ,03,Etobicoke-Lakeshore
21,FATHER REDMOND, ,   ,03,Etobicoke-Lakeshore
28,VAUDEVILLE, ,   ,03,Etobicoke-Lakeshore
23,FATHER REDMOND, ,   ,03,Etobicoke-Lakeshore
30,VAUDEVILLE, ,   ,03,Etobicoke-Lakeshore
29,FATHER REDMOND, ,   ,03,Etobicoke-Lakeshore
32,VAUDEVILLE, ,   ,03,Etobicoke-Lakeshore
31,FATHER REDMOND, ,   ,03,Etobicoke-Lakeshore
19,FATHER REDMOND, ,   ,03,Etobicoke-Lakeshore
2930,FINCH,E,M1W,22,Scarborough-Agincourt
35,HIGH PARK, ,M6P,04,Parkdale-High Park
6,EARL, ,M4Y,13,Toronto Centre
9,THELMA, ,M4V,12,Toronto-St. Paul's
11,THELMA, ,M4V,12,Toronto-St. Paul's
13,THELMA, ,M4V,12,Toronto-St. Paul's
15,THELMA, ,M4V,12,Toronto-St. Paul's
17,THELMA, ,M4V,12,Toronto-St. Paul's
19,THELMA, ,M4V,12,Toronto-St. Paul's
1100,SHEPPARD,W,M3K,06,York Centre
20,DE BOERS, ,   ,06,York Centre
318,LAWRENCE,E,M4N,15,Don Valley West
90,EASTDALE, ,M4C,19,Beaches-East York
10,LOWER SPADINA, ,M5V,10,Spadina-Fort York
221,FINCH,W,M2R,18,Willowdale
100,INGLEWOOD, ,M4T,11,University-Rosedale
200,CUMBERLAND, ,   ,11,University-Rosedale
66,CHARLES,E,M4Y,11,University-Rosedale
1772-1778,ALBION, ,M9V,01,Etobicoke North
571,DUNDAS,W,M5T,10,Spadina-Fort York
152,BATHURST, ,M5V,10,Spadina-Fort York
286,LAWRENCE,E,M4N,15,Don Valley West
91,AUGUSTA, ,M5T,10,Spadina-Fort York
20,VANAULEY, ,M5T,10,Spadina-Fort York
207,BEVERLEY, ,M5T,11,University-Rosedale
200,ANNETTE, ,M6P,04,Parkdale-High Park
158,STERLING, ,M6R,09,Davenport
445,MILNER, ,M1B,23,Scarborough North
70,HIGH PARK, ,M6P,04,Parkdale-High Park
2161,YONGE, ,M4S,12,Toronto-St. Paul's
2773,VICTORIA PARK, ,M1W,22,Scarborough-Agincourt
23,HENNING, ,M4R,08,Eglinton-Lawrence
25,HENNING, ,M4R,08,Eglinton-Lawrence
27,HENNING, ,M4R,08,Eglinton-Lawrence
29,HENNING, ,M4R,08,Eglinton-Lawrence
31,HENNING, ,M4R,08,Eglinton-Lawrence
33,HENNING, ,M4R,08,Eglinton-Lawrence
35,HENNING, ,M4R,08,Eglinton-Lawrence
68,WELLESLEY,E,M4Y,13,Toronto Centre
35,ROSELAWN, ,   ,08,Eglinton-Lawrence
567,SHEPPARD,E,M2K,17,Don Valley North
2002,PHARMACY, ,M1T,22,Scarborough-Agincourt
4,DENARDA, ,M6M,05,York South-Weston
6,DENARDA, ,M6M,05,York South-Weston
8,DENARDA, ,M6M,05,York South-Weston
56,BROWNLOW, ,M4S,12,Toronto-St. Paul's
58,BROWNLOW, ,M4S,12,Toronto-St. Paul's
60,BROWNLOW, ,M4S,12,Toronto-St. Paul's
62,BROWNLOW, ,M4S,12,Toronto-St. Paul's
64,BROWNLOW, ,M4S,12,Toronto-St. Paul's
66,BROWNLOW, ,M4S,12,Toronto-St. Paul's
68,BROWNLOW, ,M4S,12,Toronto-St. Paul's
70,BROWNLOW, ,M4S,12,Toronto-St. Paul's
8,EARL, ,M4Y,13,Toronto Centre
257,FINCH,E,M2N,18,Willowdale
18,BENTWORTH, ,M6A,08,Eglinton-Lawrence
20,LESMILL, ,M3B,16,Don Valley East
1355,KING,W,M6K,04,Parkdale-High Park
327,KING,W,M5V,10,Spadina-Fort York
6534,KINGSTON, ,M1C,25,Scarborough-Rouge Park
222,HORSHAM, ,M2N,18,Willowdale
222,HORSHAM, ,M2N,18,Willowdale
707,DOVERCOURT, ,M6H,09,Davenport
709,DOVERCOURT, ,M6H,09,Davenport
711,DOVERCOURT, ,M6H,09,Davenport
715,DOVERCOURT, ,M6H,09,Davenport
717,DOVERCOURT, ,M6H,09,Davenport
223,HARLANDALE, ,M2N,18,Willowdale
1025,THE QUEENSWAY, ,M8Z,03,Etobicoke-Lakeshore
10,DENARDA, ,M6M,05,York South-Weston
12,DENARDA, ,M6M,05,York South-Weston
1061,THE QUEENSWAY, ,M8Z,03,Etobicoke-Lakeshore
2,AUDLEY, ,M8Y,03,Etobicoke-Lakeshore
1245,DUPONT, ,M6H,09,Davenport
8,KINGSBRIDGE, ,M2R,06,York Centre
14,DENARDA, ,M6M,05,York South-Weston
16,DENARDA, ,M6M,05,York South-Weston
4,DENARDA, ,M6M,05,York South-Weston
6,DENARDA, ,M6M,05,York South-Weston
8,DENARDA, ,M6M,05,York South-Weston
10,DENARDA, ,M6M,05,York South-Weston
12,DENARDA, ,M6M,05,York South-Weston
14,DENARDA, ,M6M,05,York South-Weston
16,DENARDA, ,M6M,05,York South-Weston
7,DENARDA, ,M6M,05,York South-Weston
