_id,LOCATIONID,ASSET_ID,ASSET_NAME,TYPE,AMENITIES,ADDRESS,PHONE,URL,geometry
107,107,580,KEW GARDENS,Park,"Ball Diamond, Dog Off-Leash Area, Outdoor Dry Pad, Pickleball Court, Picnic Site, Playground, Washroom",2075 QUEEN ST E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/107/index.html,"{""coordinates"": [[321063.21798490244, 4836488.164350868]], ""type"": ""MultiPoint""}"
108,2277,303,DUNDAS - WATKINSON PARKETTE,Park,Playground,2742 DUNDAS ST W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2277/index.html,"{""coordinates"": [[307976.8363050418, 4836149.490707921]], ""type"": ""MultiPoint""}"
109,2158,301,DUNDAS PARKETTE,Park,None,155 BOULTON AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2158/index.html,"{""coordinates"": [[317058.4136851819, 4835951.070538325]], ""type"": ""MultiPoint""}"
110,737,866,REGENTS PARK,Park,"Playground, Sports Field",115 WESTBOURNE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/737/index.html,"{""coordinates"": [[321623.7539838473, 4840778.561572288]], ""type"": ""MultiPoint""}"
111,2372,1349,HILLHURST PARKETTE,Park,None,254 HILLHURST BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2372/index.html,"{""coordinates"": [[310670.73193565896, 4841021.431778462]], ""type"": ""MultiPoint""}"
112,1879,526,IONVIEW PARK,Park,Playground,110 IONVIEW RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1879/index.html,"{""coordinates"": [[322900.9338397891, 4844371.146902282]], ""type"": ""MultiPoint""}"
113,2275,298,DUNCAIRN PARK,Park,Playground,71 DUNCAIRN RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2275/index.html,"{""coordinates"": [[316872.07491456164, 4844555.645007907]], ""type"": ""MultiPoint""}"
114,2565,882,ROBERT HICKS PARK,Park,Playground,39 ROBERT HICKS DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2565/index.html,"{""coordinates"": [[308557.9024688661, 4848046.794574839]], ""type"": ""MultiPoint""}"
115,2123,68,BAYHAMPTON PARKETTE,Park,Playground,7 BAYHAMPTON CRT,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2123/index.html,"{""coordinates"": [[308213.04252000956, 4847602.107661716]], ""type"": ""MultiPoint""}"
116,1095,841,PRINCESS STREET PARK,Park,None,18 A PRINCESS ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1095/index.html,"{""coordinates"": [[315609.03790462454, 4834258.816873472]], ""type"": ""MultiPoint""}"
117,471,681,MARILYN BELL PARK,Park,Disc Golf,1095 LAKE SHORE BLVD W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/471/index.html,"{""coordinates"": [[310434.3307818834, 4832316.497337231]], ""type"": ""MultiPoint""}"
118,875,545,JEFF HEALEY PARK,Park,"Ball Diamond, Pickleball Court, Playground, Tennis Court",1 DELROY DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/875/index.html,"{""coordinates"": [[305209.98071043385, 4832254.705464948]], ""type"": ""MultiPoint""}"
119,2644,1504,SEVILLE AVENUE PARKETTE,Park,None,10 SEVILLE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2644/index.html,"{""coordinates"": [[299902.87765926204, 4832455.270546439]], ""type"": ""MultiPoint""}"
120,996,1136,WINDWOOD PARK,Park,Playground,38 WINDWOOD DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/996/index.html,"{""coordinates"": [[296265.52554963, 4843575.336643754]], ""type"": ""MultiPoint""}"
121,2650,1263,DELAHAYE PARKETTE,Park,None,29 TOURAINE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2650/index.html,"{""coordinates"": [[309585.9381885391, 4843696.1673262585]], ""type"": ""MultiPoint""}"
122,317,689,MATT COHEN PARK,Park,None,725 SPADINA AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/317/index.html,"{""coordinates"": [[312599.01748559973, 4836265.178583376]], ""type"": ""MultiPoint""}"
123,148,912,SACKVILLE PLAYGROUND,Park,Playground,420 KING ST E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/148/index.html,"{""coordinates"": [[316039.04784427094, 4834971.074736515]], ""type"": ""MultiPoint""}"
124,3636,58305,DON MILLS LOCAL PARK,Park,Playground,69 THE DONWAY W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3636/index.html,"{""coordinates"": [[317267.7608225373, 4843602.743168665]], ""type"": ""MultiPoint""}"
125,230,1492,ROXTON ROAD PARKETTE,Park,None,45 ROXTON RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/230/index.html,"{""coordinates"": [[311287.897679716, 4834529.595922784]], ""type"": ""MultiPoint""}"
126,1482,1536,THACKERAY PARK,Park,Cricket Pitch Field,2955 KIPLING AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1482/index.html,"{""coordinates"": [[297932.10032549116, 4846824.175028978]], ""type"": ""MultiPoint""}"
127,2169,1207,BRIAR HILL - CHAPLIN PARK,Park,None,648 A BRIAR HILL AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2169/index.html,"{""coordinates"": [[310765.16491714946, 4840944.624790023]], ""type"": ""MultiPoint""}"
128,2321,162,CATARAQUI PARK,Park,Playground,15 FIRVALLEY CRT,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2321/index.html,"{""coordinates"": [[322550.11080494, 4840160.770661155]], ""type"": ""MultiPoint""}"
129,1865,28873,WARDEN HILLTOP COMMUNITY CENTRE PARK,Park,"Basketball Court, Playground",25 MENDELSSOHN ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1865/index.html,"{""coordinates"": [[322506.3208480193, 4841691.2563891625]], ""type"": ""MultiPoint""}"
130,2225,1244,CONLANDS PARKETTE,Park,None,7 CONLAND AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2225/index.html,"{""coordinates"": [[308625.68231970386, 4841947.351659438]], ""type"": ""MultiPoint""}"
131,2310,359,FALSTAFF PARK,Park,"Basketball Court, Playground",50 FALSTAFF AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2310/index.html,"{""coordinates"": [[304524.28704610735, 4841864.088765996]], ""type"": ""MultiPoint""}"
132,2672,1092,WAYNE PARKETTE,Park,Playground,50 WAYNE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2672/index.html,"{""coordinates"": [[321212.8691393806, 4844362.831942697]], ""type"": ""MultiPoint""}"
133,492,1123,WILKET CREEK PARK,Park,"Firepit, Picnic Site, Washroom",1100 LESLIE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/492/index.html,"{""coordinates"": [[316580.6809225919, 4842640.669355811]], ""type"": ""MultiPoint""}"
134,2184,1215,CAMBORNE PARKETTE,Park,None,110 CAMBORNE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2184/index.html,"{""coordinates"": [[304984.0050059491, 4843723.437424541]], ""type"": ""MultiPoint""}"
135,724,747,MURISON PARK,Park,"Ball Diamond, Playground, Sports Field",99 MURISON BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/724/index.html,"{""coordinates"": [[328456.1890064668, 4850932.982604391]], ""type"": ""MultiPoint""}"
136,2630,1008,SUNFIELD PARK,Park,None,144 SUNFIELD RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2630/index.html,"{""coordinates"": [[305440.12694938394, 4844815.106219958]], ""type"": ""MultiPoint""}"
137,2018,1061,TRUDELLE STREET PARK,Park,Basketball Court,55 TRUDELLE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2018/index.html,"{""coordinates"": [[325575.6333659409, 4844423.496830986]], ""type"": ""MultiPoint""}"
138,669,420,GLEN RAVINE PARK,Park,"Outdoor Fitness Equipment, Sports Field",50 GILDER DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/669/index.html,"{""coordinates"": [[324467.01055916905, 4844264.765885001]], ""type"": ""MultiPoint""}"
139,2474,1113,WESTON VILLAGE PARKETTE,Park,None,7 MEADOW OAK PL,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2474/index.html,"{""coordinates"": [[302558.9983775974, 4841078.723949618]], ""type"": ""MultiPoint""}"
140,2105,1595,WOODROW PARK,Park,Playground,260 AYLESWORTH AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2105/index.html,"{""coordinates"": [[323935.05856982863, 4840641.48354342]], ""type"": ""MultiPoint""}"
141,3744,76604,GLENGROVE AVE PARK,Park,None,701 GLENGROVE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3744/index.html,"{""coordinates"": [[309244.8781920149, 4841158.368786141]], ""type"": ""MultiPoint""}"
142,2676,1112,WESTON VILLAGE PARK,Park,Playground,99 WEST OAK CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2676/index.html,"{""coordinates"": [[302371.4864151498, 4841270.699919571]], ""type"": ""MultiPoint""}"
143,939,32,AMOS WAITES PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground, Washroom",2441 LAKE SHORE BLVD W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/939/index.html,"{""coordinates"": [[305742.77257390047, 4830378.793788243]], ""type"": ""MultiPoint""}"
144,2596,1632,BAYVIEW PARKETTE,Park,None,502 SHEPPARD AVE E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2596/index.html,"{""coordinates"": [[313778.07252907514, 4847427.344567006]], ""type"": ""MultiPoint""}"
145,2798,45082,DUNFIELD PARK,Park,Playground,35 DUNFIELD AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2798/index.html,"{""coordinates"": [[313316.2514560648, 4840597.1097943345]], ""type"": ""MultiPoint""}"
146,2313,428,GOLF CLUB PARKETTE,Park,Playground,100 FERNCROFT DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2313/index.html,"{""coordinates"": [[322778.921733251, 4838816.062895841]], ""type"": ""MultiPoint""}"
147,1019,1272,DOWNSVIEW MEMORIAL PARKETTE,Park,None,1092 WILSON AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1019/index.html,"{""coordinates"": [[306299.31475682516, 4843021.850520126]], ""type"": ""MultiPoint""}"
148,1009,195,CHESTNUT HILLS PARK,Park,Playground,1391 ISLINGTON AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1009/index.html,"{""coordinates"": [[302580.9612404654, 4835065.117021504]], ""type"": ""MultiPoint""}"
149,141,720,MILNER PARKETTE,Park,None,675 CHURCH ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/141/index.html,"{""coordinates"": [[314187.07921816537, 4836929.1274289545]], ""type"": ""MultiPoint""}"
150,3612,46402,LAWREN HARRIS SQUARE,Park,None,150 BAYVIEW AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3612/index.html,"{""coordinates"": [[316561.79875214276, 4835010.7877175305]], ""type"": ""MultiPoint""}"
151,2300,1734,ELWARD - MANSION PARKETTE,Park,None,35 MANSION AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2300/index.html,"{""coordinates"": [[322455.18779603613, 4839042.193862944]], ""type"": ""MultiPoint""}"
152,470,1210,BROOKFIELD PARKETTE,Park,None,27 BROOKFIELD RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/470/index.html,"{""coordinates"": [[312791.49163904693, 4844559.926099984]], ""type"": ""MultiPoint""}"
153,468,293,DOWNSVIEW DELLS PARK,Park,"Firepit, Picnic Site, Washroom",2515 JANE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/468/index.html,"{""coordinates"": [[304940.13702148217, 4844070.607363697]], ""type"": ""MultiPoint""}"
154,1955,505,HUMBER ARBORETUM,Park,"Cricket Pitch Field, Outdoor Fitness Equipment, Sports Field",955 HUMBERWOOD BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1955/index.html,"{""coordinates"": [[295687.0726402075, 4843025.704754287]], ""type"": ""MultiPoint""}"
155,554,337,ELM PARK - NORTH YORK,Park,"Playground, Sports Field",230 GOSFORD BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/554/index.html,"{""coordinates"": [[302769.7334888322, 4847768.9787538]], ""type"": ""MultiPoint""}"
156,709,776,OAKDALE PARK,Park,"Basketball Court, Outdoor Fitness Equipment, Outdoor Ping Pong/Table Tennis, Playground",350 GRANDRAVINE DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/709/index.html,"{""coordinates"": [[303728.2902649735, 4845348.453163197]], ""type"": ""MultiPoint""}"
157,361,64,BARTLETT PARKETTE,Park,Outdoor Dry Pad,160 GEARY AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/361/index.html,"{""coordinates"": [[309933.5289697235, 4836712.751563531]], ""type"": ""MultiPoint""}"
158,94,522,HURON - WASHINGTON PARKETTE,Park,Playground,420 HURON ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/94/index.html,"{""coordinates"": [[312743.1734597837, 4836257.396581516]], ""type"": ""MultiPoint""}"
159,1468,638,LITTLE TRINITY CHURCH LANDS,Park,Playground,417 KING ST E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1468/index.html,"{""coordinates"": [[315921.2548611049, 4834789.407771629]], ""type"": ""MultiPoint""}"
160,72,388,FRED HAMILTON PLAYGROUND,Park,"Outdoor Fitness Equipment, Outdoor Ping Pong/Table Tennis, Picnic Site, Playground, Washroom",155 ROXTON RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/72/index.html,"{""coordinates"": [[311234.60969489027, 4834782.280878867]], ""type"": ""MultiPoint""}"
161,263,81,BELLEVUE SQUARE PARK,Park,"Outdoor Fitness Equipment, Playground, Washroom",5 BELLEVUE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/263/index.html,"{""coordinates"": [[312678.86043931777, 4834844.285835236]], ""type"": ""MultiPoint""}"
162,1431,438,GRANGE PARK,Park,"Dog Off-Leash Area, Playground, Washroom",26 GRANGE RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1431/index.html,"{""coordinates"": [[313494.7252915013, 4834727.198837724]], ""type"": ""MultiPoint""}"
163,842,350,ETOBICOKE VALLEY PARK,Park,"Ball Diamond, Playground, Washroom",615 HORNER AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/842/index.html,"{""coordinates"": [[300506.2104692092, 4828695.309204845]], ""type"": ""MultiPoint""}"
164,761,997,STANLEY PARK ,Park,"Ball Diamond, Tennis Court",27 STANLEY RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/761/index.html,"{""coordinates"": [[303559.35827960825, 4844659.895289535]], ""type"": ""MultiPoint""}"
165,2685,1131,WILSON HEIGHTS PARK,Park,None,325 WILSON HEIGHTS BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2685/index.html,"{""coordinates"": [[308737.9393591033, 4844587.293186612]], ""type"": ""MultiPoint""}"
166,497,571,KEELESDALE PARK,Park,Sports Field,95 BLACK CREEK DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/497/index.html,"{""coordinates"": [[306411.6856366181, 4838535.741317202]], ""type"": ""MultiPoint""}"
167,214,1001,STEPHENSON PARK,Park,"Ball Diamond, Firepit, Outdoor Ping Pong/Table Tennis, Pickleball Court, Playground",61 STEPHENSON AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/214/index.html,"{""coordinates"": [[320631.45910711575, 4838466.140007679]], ""type"": ""MultiPoint""}"
168,1021,1011,SUNNYLEA PARK,Park,"Pickleball Court, Playground, Tennis Court",195 PRINCE EDWARD DR S,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1021/index.html,"{""coordinates"": [[304668.6798346798, 4833511.879252474]], ""type"": ""MultiPoint""}"
169,49,686,MASARYK PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground",212 COWAN AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/49/index.html,"{""coordinates"": [[310195.5158481538, 4833374.86715354]], ""type"": ""MultiPoint""}"
170,369,1242,COE HILL DRIVE PARKETTE,Park,None,110 COE HILL DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/369/index.html,"{""coordinates"": [[306886.02143940894, 4833478.435209104]], ""type"": ""MultiPoint""}"
171,2569,850,RAINBOW PARK,Park,Playground,250 RORY RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2569/index.html,"{""coordinates"": [[306122.47777120257, 4842260.833659657]], ""type"": ""MultiPoint""}"
172,2117,1179,BARKDENE PARK,Park,None,50 BARKDENE HILLS,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2117/index.html,"{""coordinates"": [[326223.8761923964, 4841910.99926393]], ""type"": ""MultiPoint""}"
173,967,268,DELMA PARK,Park,Playground,38 DELMA DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/967/index.html,"{""coordinates"": [[300612.8964621267, 4829237.224105655]], ""type"": ""MultiPoint""}"
174,2050,332,EIGHTH STREET PARK,Park,Skateboarding,160 EIGHTH ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2050/index.html,"{""coordinates"": [[304159.61382918607, 4829177.583038042]], ""type"": ""MultiPoint""}"
175,2459,743,MUIR PARK,Park,"Ball Diamond, Playground",66 MARTINDALE RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2459/index.html,"{""coordinates"": [[326649.37716346484, 4843918.519896045]], ""type"": ""MultiPoint""}"
176,2686,2033,MICHAEL FELDMAN PARKETTE,Park,Playground,576 WILSON HEIGHTS BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2686/index.html,"{""coordinates"": [[308022.7015194874, 4846077.035937444]], ""type"": ""MultiPoint""}"
177,2124,1185,BAYVIEW - YORK MILLS PARKETTE,Park,None,320 YORK MILLS RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2124/index.html,"{""coordinates"": [[314164.22341618896, 4845475.46390576]], ""type"": ""MultiPoint""}"
178,551,1292,ELLISON PARK,Park,None,50 YEOMANS RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/551/index.html,"{""coordinates"": [[309451.9572514114, 4845431.975020128]], ""type"": ""MultiPoint""}"
179,339,406,GIBSON PARK,Park,None,30 PARK HOME AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/339/index.html,"{""coordinates"": [[311624.7919168021, 4847683.348570279]], ""type"": ""MultiPoint""}"
180,613,639,LITTLES ROAD PARK,Park,"Ball Diamond, Playground, Sports Field",30 LITTLES RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/613/index.html,"{""coordinates"": [[328469.47205247113, 4852997.46423672]], ""type"": ""MultiPoint""}"
181,1868,693,MAXOME PARK,Park,Playground,67 MAXOME AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1868/index.html,"{""coordinates"": [[312897.4027381822, 4849757.128172425]], ""type"": ""MultiPoint""}"
182,3499,36962,CORKTOWN COMMON,Park,"Firepit, Playground, Sports Field, Washroom",155 BAYVIEW AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3499/index.html,"{""coordinates"": [[316701.0647260073, 4834951.270725]], ""type"": ""MultiPoint""}"
183,878,904,ROYAL CREST PARK,Park,"Playground, Sports Field, Tennis Court, Washroom",50 CABERNET CIR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/878/index.html,"{""coordinates"": [[296321.02959023166, 4845874.853233294]], ""type"": ""MultiPoint""}"
184,2147,108,BISHOP PARK,Park,Playground,45 BISHOP AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2147/index.html,"{""coordinates"": [[311840.6889107309, 4849105.419312335]], ""type"": ""MultiPoint""}"
185,2333,1315,GARNIER PARK,Park,None,4 GARNIER CRT,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2333/index.html,"{""coordinates"": [[313318.89069779316, 4851266.836894315]], ""type"": ""MultiPoint""}"
